TEMPO,NRO_IMPACTO,QTD_HORAS_PREVISAO,QTD_PARTICIPANTE,TIPO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,ACESSO
0.33,4,1,1,ERRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,10,1,MICRO
45,4,3,1,ERRO
0.5,4,0.3,1,ERRO
1,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.08,4,0.05,1,BENNER
1,4,1,1,ACESSO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.5,4,0.3,1,SIHOSP
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.35,1,ACESSO
4.05,4,4.05,1,SIHOSP
0.5,4,0.3,1,SIHOSP
1.5,3,1,1,MICRO
0.17,4,0.1,1,BENNER
0.5,4,0.3,1,SIHOSP
0.17,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.22,4,0.13,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,3,0.1,1,BENNER
0.25,4,0.15,1,BENNER
0.25,0,0.15,1,ERRO
0.01,4,1,1,ERRO
0.17,4,1,1,MICRO
5,4,30,1,SIHOSP
0.17,4,1,1,MICRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.25,0,0.15,1,BENNER
0.01,4,0.3,1,ERRO
0.5,4,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,3,0.1,1,BENNER
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,1,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,ERRO
0.75,0,0.45,1,ERRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,MICRO
1,4,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.33,4,0.2,1,MICRO
0.17,4,1,1,MICRO
0.17,3,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,IMPRESSORA
5,4,30,1,MICRO
1,4,1,1,ACESSO
2.3,4,2.3,1,MICRO
200,4,150,1,SIHOSP
0.78,4,1,1,BENNER
0.17,4,1,1,BENNER
1,4,1,1,IMPRESSORA
0.17,4,1,1,IMPRESSORA
0.17,4,1,1,MICRO
0.25,4,0.15,1,BENNER
0.17,4,1,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,ERRO
0.33,4,0.2,1,IMPRESSORA
1,3,1,1,IMPRESSORA
5,4,20,1,MICRO
0.33,4,0.2,1,ERRO
150,4,150,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,ACESSO
0.17,4,1,1,MICRO
1,4,1,1,MICRO
0.22,4,0.15,1,ERRO
0.58,4,0.35,1,BENNER
3,4,3,1,ERRO
0.5,4,0.3,1,BENNER
0.17,4,1,1,MICRO
0.5,4,0.3,1,ERRO
2,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.5,4,0.3,1,SIHOSP
5,4,25,1,ERRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,3,0.1,1,ERRO
0.5,4,0.3,1,BENNER
0.17,4,1,1,MICRO
0.33,4,0.2,1,MICRO
0.17,4,1,1,IMPRESSORA
0.33,4,0.3,1,BENNER
0.17,4,1,1,MICRO
0.25,4,0.15,1,BENNER
0.17,4,1,1,MICRO
0.58,4,0.35,1,BENNER
0.17,3,0.1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.25,0,0.15,1,BENNER
0.17,4,1,1,MICRO
0.25,4,0.15,1,SIHOSP
0.25,4,0.15,1,BENNER
1,4,1,1,IMPRESSORA
0.25,0,0.15,1,ERRO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,ACESSO
0.5,4,0.3,1,BENNER
0.5,4,0.3,1,BENNER
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,0.1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.08,3,0.05,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.5,4,0.3,1,IMPRESSORA
0.17,4,0.2,1,ERRO
0.38,4,0.3,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.25,1,0.15,1,MICRO
0.33,4,0.2,1,MICRO
0.5,4,0.3,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,BENNER
0.63,4,1,1,BENNER
5,4,30,1,ERRO
0.37,4,0.3,1,BENNER
0.33,4,0.2,1,ERRO
0.33,4,0.2,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.25,4,0.15,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.5,1,0.3,1,ERRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1.5,4,0.3,1,SIHOSP
0.01,4,0.3,1,ERRO
0.01,4,0.35,1,MICRO
0.5,4,0.3,1,ERRO
0.25,4,0.15,1,MICRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,BENNER
0.17,4,1,1,MICRO
145,0,145,1,ERRO
1,4,1,1,MICRO
0.17,4,10,1,MICRO
0.33,4,0.2,1,IMPRESSORA
141,0,141,1,ERRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
0.17,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.18,4,0.11,1,ERRO
0.52,4,1,1,BENNER
2,4,1,1,ERRO
1,1,1,1,MICRO
0.33,4,0.2,1,MICRO
0.17,4,1,1,ERRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
6,4,6,1,ERRO
0.5,4,0.3,1,SIHOSP
0.5,4,0.3,1,BENNER
0.17,4,10,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.5,0,30,1,ERRO
0.25,4,0.15,1,ACESSO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.4,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
1.13,4,1.13,1,ERRO
1,4,0.75,1,ACESSO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.01,4,0.25,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
8,4,4,1,ERRO
0.25,4,0.15,1,ACESSO
0.01,4,0.25,1,BENNER
0.53,4,0.32,1,BENNER
0.33,4,0.2,1,IMPRESSORA
4,4,30,1,ERRO
3.5,4,3,1,MICRO
5,0,30,1,ERRO
2,4,1,1,ACESSO
0.25,0,0.15,1,ERRO
0.42,0,0.3,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
12,0,12,1,ERRO
0.5,3,0.3,1,ACESSO
2,0,2,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,BENNER
0.17,4,0.2,1,IMPRESSORA
0.22,4,0.2,1,ERRO
0.25,3,0.15,1,BENNER
0.01,4,0.3,1,ERRO
0.5,4,0.3,1,BENNER
0.33,3,0.2,1,IMPRESSORA
1,1,1,1,MICRO
10,4,1,1,MICRO
0.52,4,0.31,1,ERRO
0.17,4,1,1,ACESSO
1,1,1,1,MICRO
0.73,0,1,1,ERRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,ERRO
1,4,0.3,1,ERRO
1,4,1,1,MICRO
1.06,4,1.06,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.58,4,0.35,1,ACESSO
0.18,4,0.15,1,BENNER
4,4,4,1,ERRO
1,4,1,1,ACESSO
0.5,4,0.3,1,ERRO
0.5,4,0.3,1,BENNER
0.5,4,0.3,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.2,3,0.3,1,BENNER
0.17,4,1,1,MICRO
0.17,4,10,1,MICRO
3,4,18,1,ERRO
0.5,4,0.3,1,ACESSO
1,4,1,1,IMPRESSORA
0.33,1,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.01,4,0.3,1,MICRO
3.47,4,3.47,1,SIHOSP
0.5,4,0.3,1,BENNER
0.13,4,0.1,1,BENNER
0.15,4,0.1,1,ERRO
0.17,4,1,1,MICRO
0.28,4,0.1,1,ERRO
0.01,4,0.35,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,BENNER
5,4,30,1,MICRO
0.27,4,0.2,1,BENNER
0.32,3,0.3,1,ERRO
0.25,4,0.15,1,ERRO
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,ACESSO
0.25,4,0.15,1,MICRO
1,4,1,1,ERRO
0.5,4,0.3,1,MICRO
0.01,4,0.35,1,MICRO
0.65,4,0.39,1,BENNER
1,4,1,1,ERRO
1,4,1,1,ERRO
0.5,4,0.3,1,BENNER
2.3,4,2.3,1,SIHOSP
0.72,4,0.43,1,BENNER
1,4,1,1,ERRO
1,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.58,4,0.35,1,SIHOSP
0.33,4,0.2,1,MICRO
2,4,2,1,ERRO
0.42,4,0.15,1,ERRO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
1.5,4,1.5,1,MICRO
0.67,4,0.4,1,ACESSO
0.25,1,0.15,1,ERRO
0.5,4,0.3,1,BENNER
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,MICRO
0.01,4,0.35,1,MICRO
1,1,1,1,MICRO
0.25,3,0.15,1,ERRO
2,0,1,1,SIHOSP
1.08,4,1.08,1,BENNER
1,4,1,1,SIHOSP
2.5,4,2.5,1,MICRO
0.33,4,0.2,1,MICRO
0.01,4,0.3,1,MICRO
0.01,4,0.3,1,MICRO
0.22,3,0.13,1,ERRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.23,4,14,1,BENNER
0.33,4,0.2,1,ERRO
0.42,4,0.3,1,BENNER
2,0,1,1,SIHOSP
0.33,4,0.2,1,MICRO
1.2,4,1.3,1,MICRO
0.01,4,0.3,1,MICRO
0.25,4,0.15,1,BENNER
0.17,4,0.1,1,SIHOSP
0.67,4,1,1,ERRO
0.25,4,0.15,1,BENNER
0.01,4,0.3,1,MICRO
0.5,4,0.3,1,SIHOSP
0.97,4,0.58,1,BENNER
0.03,4,1.5,1,MICRO
0.25,4,0.15,1,SIHOSP
1,4,3,1,ERRO
0.5,4,0.3,1,SIHOSP
1,4,4,1,ERRO
0.25,0,0.15,1,BENNER
0.01,4,0.3,1,MICRO
1,4,1,1,MICRO
0.77,4,1,1,ERRO
2,4,2,1,MICRO
0.33,4,0.2,1,MICRO
0.01,4,0.35,1,ACESSO
0.32,0,0.2,1,BENNER
0.5,4,0.3,1,MICRO
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.33,4,0.2,1,MICRO
0.01,4,0.45,1,MICRO
0.08,4,0.1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.25,4,30,1,ERRO
20,4,0.2,1,MICRO
0.5,4,0.3,1,BENNER
0.25,4,30,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.3,1,ACESSO
25,4,15,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.5,3,0.3,1,ERRO
1,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.43,4,0.3,1,BENNER
3,0,3,1,ERRO
0.2,4,0.15,1,BENNER
1.09,4,1.09,1,BENNER
0.17,4,1,1,ERRO
0.33,4,0.2,1,ERRO
150,4,120,1,MICRO
0.88,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.25,4,0.15,1,SIHOSP
3,4,2.5,1,ACESSO
1,4,1,1,BENNER
0.73,4,0.44,1,BENNER
0.17,4,1,1,SIHOSP
0.01,4,0.25,1,MICRO
0.5,4,0.3,1,ERRO
0.17,4,1,1,MICRO
1,4,0.2,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,20,1,MICRO
0.5,4,0.3,1,ERRO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,MICRO
0.17,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,MICRO
0.01,3,0.45,1,ERRO
0.33,4,0.2,1,IMPRESSORA
5,4,30,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,ACESSO
0.37,4,0.22,1,BENNER
0.17,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.68,3,1,1,ERRO
75,3,1,1,ERRO
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.55,4,1,1,ERRO
2.5,4,3,1,MICRO
1,3,1,1,ERRO
0.01,4,0.2,1,ACESSO
0.33,4,0.2,1,MICRO
1,4,0.35,1,ERRO
0.5,4,0.3,1,MICRO
0.97,0,1,1,ERRO
0.33,4,0.33,1,ERRO
0.5,4,0.3,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.52,4,1,1,ERRO
2,4,2,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
0.17,4,1,1,MICRO
0.5,4,0.3,1,SIHOSP
2,0,2,1,ERRO
0.5,4,0.3,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
1.5,4,1.5,1,ACESSO
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1.09,4,1.09,1,BENNER
0.17,4,1,1,MICRO
0.17,3,0.1,1,ERRO
0.01,3,0.35,1,MICRO
0.33,4,0.2,1,MICRO
0.17,4,1,1,SIHOSP
1,4,1,1,ACESSO
0.33,4,0.2,1,MICRO
0.5,3,0.3,1,ACESSO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
6,4,6,2,ERRO
0.33,4,0.2,1,MICRO
0.5,4,0.3,1,SIHOSP
0.25,4,0.15,1,SIHOSP
0.17,3,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1,3,1,1,ERRO
0.25,4,0.15,1,BENNER
0.17,4,1,1,ERRO
20,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,BENNER
1,4,1,1,SIHOSP
5,3,30,1,ACESSO
0.25,4,0.15,1,ERRO
0.33,4,0.2,1,MICRO
0.17,4,1,1,MICRO
1.4,4,1.4,1,SIHOSP
0.3,4,0.2,1,ERRO
1.02,4,1.02,1,ERRO
0.33,4,0.2,1,IMPRESSORA
4,4,4,1,ERRO
0.58,0,0.35,1,BENNER
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.42,0,0.25,1,BENNER
0.17,4,0.1,1,SIHOSP
0.42,4,0.25,1,SIHOSP
0.33,4,0.2,1,ACESSO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ERRO
0.25,3,0.15,1,ACESSO
0.17,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ERRO
0.17,4,0.1,1,SIHOSP
0.17,4,1,1,MICRO
0.32,4,0.2,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.06,4,3.5,1,MICRO
8,4,8,1,MICRO
4,4,4,1,ERRO
0.17,4,1,1,MICRO
0.58,3,0.35,1,ERRO
0.17,4,1,1,MICRO
0.01,4,0.35,1,MICRO
0.3,4,0.18,1,ACESSO
2.22,4,3,1,SIHOSP
0.58,3,0.35,1,ERRO
4,4,4,1,ERRO
0.33,4,0.2,1,ERRO
0.17,4,1,2,IMPRESSORA
3.27,4,3.27,1,ERRO
0.33,4,0.2,1,IMPRESSORA
2,4,2,1,BENNER
0.83,4,50,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,ACESSO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.85,4,1,1,BENNER
113,4,1,1,ERRO
0.58,4,0.15,1,BENNER
8,4,8,1,ERRO
1,4,1,1,ERRO
1.32,4,1.32,1,ERRO
0.17,4,1,1,MICRO
0.33,4,20,1,MICRO
1,4,1,1,ERRO
0.42,3,0.25,1,ERRO
0.33,3,0.2,1,MICRO
0.33,4,0.2,1,MICRO
0.17,4,0.1,1,ERRO
0.22,4,0.15,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.17,3,1,1,ERRO
0.25,4,0.15,1,BENNER
0.25,3,0.15,1,BENNER
0.01,4,0.3,1,SIHOSP
0.33,4,0.2,1,ACESSO
5,4,3,1,BENNER
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
1,4,1,1,MICRO
0.25,4,0.1,1,SIHOSP
0.25,3,0.15,1,BENNER
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
247,4,247,1,SIHOSP
2,0,1,1,SIHOSP
2,4,1,1,ERRO
2,4,1,1,ERRO
0.25,0,0.15,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,0.1,1,BENNER
1,4,1,1,BENNER
1.16,4,1.16,1,ERRO
0.18,4,0.11,1,ERRO
0.25,4,0.15,1,ERRO
0.25,0,0.15,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,ERRO
1,4,1,1,ERRO
0.25,4,0.15,1,BENNER
0.42,0,0.15,1,ERRO
1,4,1,1,BENNER
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,ACESSO
5,4,5,1,MICRO
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.2,4,0.12,1,ERRO
1.5,4,1.3,1,ACESSO
4,4,4,1,ACESSO
2,4,1,1,ACESSO
0.17,4,0.1,1,BENNER
0.08,4,0.05,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,4,0.1,1,ERRO
0.17,4,0.1,1,ERRO
1,4,1,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
1,4,1,1,MICRO
0.02,4,1,1,MICRO
2,4,1.3,1,ACESSO
0.25,4,0.25,1,SIHOSP
0.32,4,0.2,1,ERRO
1,4,1.5,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.92,4,1,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
5,4,5,1,SIHOSP
0.17,4,1,1,MICRO
0.01,4,0.2,1,MICRO
0.33,4,20,1,MICRO
0.5,4,0.3,1,SIHOSP
1,4,1,1,MICRO
2,4,2,1,SIHOSP
0.5,3,0.3,1,ACESSO
2.17,4,130,1,MICRO
0.67,4,40,1,MICRO
0.17,4,0.1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
1.4,4,2,1,SIHOSP
2.3,4,2.3,1,ERRO
0.01,4,0.35,1,ACESSO
0.17,4,1,1,MICRO
0.02,4,0.2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
1,4,3,1,SIHOSP
0.17,4,1,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
0.17,4,1,1,MICRO
0.75,1,1,1,ERRO
3,4,3,1,BENNER
0.17,4,0.1,1,ERRO
1,4,1,1,SIHOSP
5,4,20,1,MICRO
0.25,4,15,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,ERRO
1.43,4,1.43,1,BENNER
3,4,3,1,MICRO
0.5,4,0.3,1,SIHOSP
1.41,0,1.41,1,ERRO
0.42,4,25,1,BENNER
0.17,4,1,1,MICRO
0.5,4,0.3,1,ACESSO
342,1,342,1,ERRO
1,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,0.1,1,ERRO
1.2,4,1.3,1,ACESSO
0.01,4,0.4,1,SIHOSP
0.5,4,0.3,1,ERRO
0.17,4,1,1,MICRO
1.17,3,1.17,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,20,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.17,4,1,1,MICRO
0.17,4,1,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.08,4,5,1,MICRO
1,4,1,1,IMPRESSORA
0.5,4,0.3,1,SIHOSP
15,0,0.15,1,ERRO
0.67,4,30,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.17,4,0.1,1,BENNER
2,4,1,1,ERRO
0.17,4,10,1,MICRO
4,4,4,1,MICRO
0.33,4,20,1,SIHOSP
0.33,4,0.2,1,ERRO
2,4,2,1,MICRO
0.17,4,0.1,1,BENNER
0.08,4,0.05,1,BENNER
1,3,1,1,IMPRESSORA
1,4,1,1,MICRO
0.5,4,30,1,MICRO
0.33,4,20,1,MICRO
4,4,4,1,MICRO
0.25,4,0.3,1,ERRO
0.17,4,0.1,1,BENNER
0.25,4,15,1,MICRO
0.25,4,15,1,MICRO
0.5,4,0.3,1,SIHOSP
0.33,4,0.2,1,ERRO
0.33,4,0.2,1,IMPRESSORA
25,4,16,1,SIHOSP
0.17,4,1,1,MICRO
0.17,4,1,1,SIHOSP
0.57,4,1,1,ERRO
0.78,3,0.47,1,ERRO
0.25,1,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,IMPRESSORA
0.42,4,25,1,SIHOSP
2.5,4,2.5,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.75,4,45,1,SIHOSP
0.17,4,1,1,SIHOSP
1,4,1,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.04,4,1,1,SIHOSP
0.01,4,0.4,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.25,0,0.15,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.25,4,15,1,MICRO
2,4,2,1,MICRO
0.27,4,0.16,1,BENNER
2,4,2,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,20,1,MICRO
0.33,4,0.2,1,IMPRESSORA
8,4,8,1,MICRO
1,4,1,1,MICRO
4,4,4,1,ERRO
0.17,4,10,1,MICRO
502,4,5,1,SIHOSP
0.33,4,0.2,1,IMPRESSORA
0.17,3,0.1,1,BENNER
0.25,0,0.15,1,ERRO
0.33,4,0.2,1,MICRO
0.08,4,5,1,MICRO
0.25,4,15,1,MICRO
0.33,4,0.2,1,ERRO
0.33,4,0.2,1,MICRO
0.08,4,1,1,ACESSO
0.25,4,0.15,1,BENNER
0.5,4,30,1,BENNER
0.33,4,0.2,1,IMPRESSORA
3,4,3,1,SIHOSP
1,4,1,1,IMPRESSORA
2,4,2,1,MICRO
8,4,8,1,MICRO
8,4,8,1,MICRO
0.01,4,0.3,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.01,4,0.35,1,MICRO
0.25,4,0.15,1,SIHOSP
0.25,4,0.15,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.33,4,0.2,1,MICRO
3,4,3,1,MICRO
30,4,1,1,ERRO
0.5,4,30,1,MICRO
0.5,4,0.3,1,BENNER
1,4,1,1,ACESSO
0.33,4,20,1,MICRO
0.83,4,50,1,MICRO
4,4,4,1,ERRO
0.33,4,0.2,1,MICRO
1.08,4,1.08,1,ACESSO
0.17,4,1,1,MICRO
5,4,1,1,SIHOSP
0.17,4,0.1,1,BENNER
0.17,4,0.11,1,BENNER
0.33,4,0.2,1,MICRO
0.67,4,40,1,MICRO
2,4,2,1,MICRO
0.25,0,15,1,ACESSO
0.67,4,40,1,MICRO
0.17,4,10,1,ERRO
4,4,3,1,SIHOSP
1,4,1,1,ERRO
0.17,3,0.11,1,BENNER
0.33,4,0.2,1,ACESSO
0.17,4,0.2,1,IMPRESSORA
2,4,3,1,MICRO
1,4,1,1,ACESSO
0.83,4,50,1,MICRO
0.33,4,0.2,1,ERRO
1.2,4,1,1,ACESSO
0.75,4,40,1,MICRO
0.33,4,0.2,1,ERRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.17,4,0.11,1,ERRO
0.33,4,0.2,1,MICRO
0.17,4,1,2,MICRO
0.17,4,1,1,MICRO
0.25,4,15,1,MICRO
0.17,4,1,1,ERRO
3,4,3,1,MICRO
0.33,4,20,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.42,4,25,1,MICRO
0.17,4,1,1,MICRO
0.58,4,35,1,BENNER
3,4,2,1,ERRO
0.75,4,45,1,MICRO
0.01,4,0.35,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.83,4,50,1,MICRO
4,4,4,1,MICRO
1,4,1,1,SIHOSP
0.33,1,0.2,1,IMPRESSORA
0.25,0,0.15,1,BENNER
0.25,0,0.15,1,ERRO
0.33,4,0.2,1,IMPRESSORA
0.5,4,0.3,1,ACESSO
0.23,4,0.15,1,ACESSO
0.01,4,0.25,1,ACESSO
0.33,4,0.2,1,IMPRESSORA
0.75,4,45,1,MICRO
0.25,4,0.15,1,ERRO
0.2,4,0.13,1,BENNER
3,4,3,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.25,4,0.15,1,BENNER
0.33,4,0.2,1,IMPRESSORA
0.58,4,35,1,MICRO
0.33,4,0.2,1,IMPRESSORA
0.42,4,25,1,MICRO
0.33,4,25,1,MICRO
1,4,1,1,ACESSO
0.5,4,0.3,1,MICRO
3,4,3,1,MICRO
0.25,4,0.15,1,ERRO
0.17,4,1,1,MICRO
0.17,4,1,1,MICRO
0.33,4,15,1,ERRO
0.25,4,0.15,1,ACESSO
0.42,4,20,1,MICRO
