TEMPO,TIPO,ANO
9.57,MICRO,2013
9.57,MICRO,2013
11.57,MICRO,2013
1.57,MICRO,2013
2.56,MICRO,2013
2.33,IMPRESSORA,2013
6.33,ERRO,2013
31.68,BENNER,2013
31.67,BENNER,2013
40.67,ERRO,2013
3.67,SIHOSP,2013
9.67,IMPRESSORA,2013
24.55,ERRO,2013
32.54,BENNER,2013
3.54,MICRO,2013
3.65,IMPRESSORA,2013
1.63,MICRO,2013
37.39,ERRO,2013
90.57,ACESSO,2013
1.22,BENNER,2013
20.42,MICRO,2013
32.38,BENNER,2013
31.68,ERRO,2013
33.68,ERRO,2013
2.35,IMPRESSORA,2013
34.27,SIHOSP,2013
1.29,ERRO,2013
28.28,MICRO,2013
36.28,IMPRESSORA,2013
2.53,ACESSO,2013
14.56,ACESSO,2013
76.48,SIHOSP,2013
77.39,ERRO,2013
2.46,ERRO,2013
7.39,ERRO,2013
5.3,IMPRESSORA,2013
2.53,ERRO,2013
16.63,ACESSO,2013
16.63,MICRO,2013
1.62,BENNER,2013
13.59,MICRO,2013
7.3,BENNER,2013
2.48,SIHOSP,2013
30.42,SIHOSP,2013
2.41,ERRO,2013
5.4,MICRO,2013
6.4,MICRO,2013
2.39,ERRO,2013
18.35,SIHOSP,2013
2.34,IMPRESSORA,2013
2.34,IMPRESSORA,2013
6.26,ERRO,2013
2.24,SIHOSP,2013
3.58,MICRO,2013
9.55,MICRO,2013
7.57,BENNER,2013
1.38,SIHOSP,2013
9.36,MICRO,2013
9.35,MICRO,2013
22.35,IMPRESSORA,2013
6.54,BENNER,2013
21.39,BENNER,2013
1.53,MICRO,2013
77.25,SIHOSP,2013
5.49,ERRO,2013
11.55,IMPRESSORA,2013
23.47,BENNER,2013
11.47,ERRO,2013
7.71,BENNER,2013
3.57,ERRO,2013
9.69,ERRO,2013
5.68,ERRO,2013
5.67,ACESSO,2013
5.24,BENNER,2013
29.29,IMPRESSORA,2013
13.26,IMPRESSORA,2013
4.5,MICRO,2013
46.37,SIHOSP,2013
2.29,SIHOSP,2013
17.28,IMPRESSORA,2013
17.28,IMPRESSORA,2013
2.27,IMPRESSORA,2013
2.27,IMPRESSORA,2013
2.27,IMPRESSORA,2013
32.27,IMPRESSORA,2013
8.5,ERRO,2013
32.59,IMPRESSORA,2013
2.52,IMPRESSORA,2013
8.25,SIHOSP,2013
47.23,SIHOSP,2013
58.19,ACESSO,2013
4.25,MICRO,2013
2.25,MICRO,2013
75.03,ERRO,2013
1.55,MICRO,2013
1.55,ERRO,2013
6.53,IMPRESSORA,2013
54.52,IMPRESSORA,2013
70.06,IMPRESSORA,2013
27.43,IMPRESSORA,2013
1.3,BENNER,2013
84.98,IMPRESSORA,2013
7.29,ERRO,2013
4.29,ERRO,2013
4.28,SIHOSP,2013
3.48,ERRO,2013
4.47,IMPRESSORA,2013
3.47,ERRO,2013
39.41,BENNER,2013
20.66,IMPRESSORA,2013
13.64,IMPRESSORA,2013
4.47,ERRO,2013
5.49,IMPRESSORA,2013
7.56,MICRO,2013
2.44,SIHOSP,2013
66.3,IMPRESSORA,2013
50.32,SIHOSP,2013
15.6,MICRO,2013
64.12,IMPRESSORA,2013
28.42,IMPRESSORA,2013
3.55,ERRO,2013
2.51,BENNER,2013
1.31,BENNER,2013
5.31,ERRO,2013
3.57,MICRO,2013
2.59,IMPRESSORA,2013
2.59,MICRO,2013
2.52,MICRO,2013
87.27,IMPRESSORA,2013
2.42,SIHOSP,2013
65.05,IMPRESSORA,2013
13.32,SIHOSP,2013
8.26,BENNER,2013
7.34,BENNER,2013
4.37,MICRO,2013
1.56,IMPRESSORA,2013
8.42,BENNER,2013
1.42,ERRO,2013
4.52,ERRO,2013
2.51,MICRO,2013
1.62,IMPRESSORA,2013
2.61,MICRO,2013
2.65,ERRO,2013
36.33,IMPRESSORA,2013
3.39,ERRO,2013
3.53,BENNER,2013
24.52,SIHOSP,2013
4.52,IMPRESSORA,2013
3.29,BENNER,2013
28.27,ACESSO,2013
1.6,IMPRESSORA,2013
1.54,SIHOSP,2013
1.37,MICRO,2013
1.36,ERRO,2013
7.58,ERRO,2013
1.4,IMPRESSORA,2013
63.15,IMPRESSORA,2013
1.32,MICRO,2013
9.3,ERRO,2013
6.56,MICRO,2013
14.56,MICRO,2013
55.98,SIHOSP,2013
7.51,IMPRESSORA,2013
31.56,BENNER,2013
3.31,ERRO,2013
4.6,SIHOSP,2013
3.3,ERRO,2013
1.28,SIHOSP,2013
12.49,IMPRESSORA,2013
3.54,IMPRESSORA,2013
47.23,MICRO,2013
24.39,SIHOSP,2013
3.36,ERRO,2013
3.3,SIHOSP,2013
18.3,SIHOSP,2013
51.26,ACESSO,2013
5.51,MICRO,2013
3.55,ERRO,2013
4.65,MICRO,2013
4.65,MICRO,2013
4.52,ERRO,2013
4.52,BENNER,2013
6.52,MICRO,2013
5.52,SIHOSP,2013
21.42,ERRO,2013
36.17,ERRO,2013
5.53,BENNER,2013
1.52,ERRO,2013
38.25,ACESSO,2013
30.94,ACESSO,2013
6.49,MICRO,2013
2.58,IMPRESSORA,2013
7.65,MICRO,2013
10.57,MICRO,2013
4.34,SIHOSP,2013
4.28,BENNER,2013
38.1,SIHOSP,2013
28.26,MICRO,2013
13.54,BENNER,2013
2.45,ERRO,2013
8.48,ACESSO,2013
11.59,ERRO,2013
1.32,MICRO,2013
4.32,SIHOSP,2013
28.72,SIHOSP,2013
19.63,SIHOSP,2013
18.33,ERRO,2013
5.33,ERRO,2013
2.51,BENNER,2013
2.51,MICRO,2013
3.5,MICRO,2013
2.49,BENNER,2013
2.47,BENNER,2013
4.63,MICRO,2013
3.6,IMPRESSORA,2013
4.58,MICRO,2013
4.58,MICRO,2013
3.26,MICRO,2013
3.26,MICRO,2013
3.25,MICRO,2013
3.25,MICRO,2013
5.24,MICRO,2013
18.54,SIHOSP,2013
39.21,IMPRESSORA,2013
1.52,MICRO,2013
23.32,IMPRESSORA,2013
2.66,MICRO,2013
22.25,ERRO,2013
44.56,SIHOSP,2013
4.34,MICRO,2013
10.34,ERRO,2013
2.65,MICRO,2013
21.34,IMPRESSORA,2013
2.61,MICRO,2013
4.63,ERRO,2013
21.15,SIHOSP,2013
4.68,ERRO,2013
21.13,IMPRESSORA,2013
19.28,MICRO,2013
22.05,IMPRESSORA,2013
4.37,ERRO,2013
3.32,BENNER,2013
2.57,MICRO,2013
2.37,BENNER,2013
28.02,MICRO,2013
14.92,ERRO,2013
3.49,SIHOSP,2013
1.52,SIHOSP,2013
7.38,ERRO,2013
7.35,SIHOSP,2013
14.14,ERRO,2013
5.55,ERRO,2013
5.41,ERRO,2013
5.31,ERRO,2013
4.3,ERRO,2013
1.92,ERRO,2013
13.91,MICRO,2013
6.3,SIHOSP,2013
6.3,ERRO,2013
6.29,ACESSO,2013
27.97,ACESSO,2013
13.89,MICRO,2013
6.28,SIHOSP,2013
6.27,SIHOSP,2013
6.27,SIHOSP,2013
12.75,MICRO,2013
5.56,BENNER,2013
10.79,MICRO,2013
2.81,ERRO,2013
2.76,ERRO,2013
1.74,ERRO,2013
12.12,SIHOSP,2013
5.27,ERRO,2013
3.35,BENNER,2013
3.25,MICRO,2013
7.32,IMPRESSORA,2013
8.03,IMPRESSORA,2013
8.05,IMPRESSORA,2013
1.02,IMPRESSORA,2013
7.98,IMPRESSORA,2013
3.81,MICRO,2013
7.04,MICRO,2013
5.92,IMPRESSORA,2013
1.67,ERRO,2013
2.91,ERRO,2013
2.66,ERRO,2013
2.94,ACESSO,2013
1.02,ACESSO,2013
1,ERRO,2013
30.69,BENNER,2013
2.86,ERRO,2013
4.99,ACESSO,2013
2.85,ERRO,2013
50.27,SIHOSP,2013
7.73,SIHOSP,2013
5.94,MICRO,2013
24.6,SIHOSP,2013
2.08,SIHOSP,2013
3.12,ERRO,2013
11.05,MICRO,2013
1.27,SIHOSP,2013
1.06,MICRO,2013
1.06,MICRO,2013
7.05,MICRO,2013
2.95,MICRO,2013
8.09,MICRO,2013
5.06,BENNER,2013
1.34,SIHOSP,2013
1.12,ACESSO,2013
3.74,SIHOSP,2013
1.78,MICRO,2013
38.78,MICRO,2013
7.05,MICRO,2013
23.78,SIHOSP,2013
29.76,MICRO,2013
6.05,MICRO,2013
7.23,ACESSO,2013
8.17,MICRO,2013
3.13,MICRO,2013
2.93,ACESSO,2013
5.23,ERRO,2013
6.22,MICRO,2013
1.02,ACESSO,2013
5.73,IMPRESSORA,2013
8.13,MICRO,2013
6.89,SIHOSP,2013
6.76,SIHOSP,2013
1.9,BENNER,2013
1.89,SIHOSP,2013
1.2,BENNER,2013
6.95,ERRO,2013
13,SIHOSP,2013
5.09,ERRO,2013
1.73,MICRO,2013
1.31,BENNER,2013
1.34,ERRO,2013
4.03,MICRO,2013
30.02,IMPRESSORA,2013
8.13,ERRO,2013
2.74,SIHOSP,2013
1.17,MICRO,2013
10.87,ACESSO,2013
3.93,ERRO,2013
3.77,ERRO,2013
10.66,SIHOSP,2013
3.12,ACESSO,2013
3.22,ERRO,2013
3.96,MICRO,2013
5.08,ERRO,2013
2.94,BENNER,2013
2.03,ERRO,2013
1.03,BENNER,2013
2.12,SIHOSP,2013
8.06,SIHOSP,2013
5.78,IMPRESSORA,2013
5.92,IMPRESSORA,2013
5.77,IMPRESSORA,2013
1,ACESSO,2013
1.04,ACESSO,2013
1.01,IMPRESSORA,2013
1.76,SIHOSP,2013
6.02,SIHOSP,2013
4.81,SIHOSP,2013
4.87,IMPRESSORA,2013
2.08,ACESSO,2013
2.06,SIHOSP,2013
1.03,MICRO,2013
10.2,IMPRESSORA,2013
26.08,ERRO,2013
9.14,MICRO,2013
4.75,ERRO,2013
1.84,ACESSO,2013
4.72,ERRO,2013
4.78,ERRO,2013
2,ERRO,2013
5.81,SIHOSP,2013
4.89,MICRO,2013
6.99,MICRO,2013
3.67,ERRO,2013
2.76,MICRO,2013
3.96,ERRO,2013
83.15,SIHOSP,2013
25.88,SIHOSP,2013
81.09,SIHOSP,2013
4.18,IMPRESSORA,2013
2.87,BENNER,2013
4.81,MICRO,2013
1.99,SIHOSP,2013
1.9,ERRO,2013
6.75,MICRO,2013
1.14,MICRO,2013
1.87,BENNER,2013
8.01,IMPRESSORA,2013
2,MICRO,2013
6.14,ERRO,2013
4.97,IMPRESSORA,2013
6.8,MICRO,2013
4.07,ERRO,2013
2.01,ERRO,2013
4.67,MICRO,2013
1.15,ERRO,2013
1.21,ERRO,2013
6.9,MICRO,2013
1.01,SIHOSP,2013
5.89,MICRO,2013
13.69,SIHOSP,2013
1.11,BENNER,2013
13.82,ERRO,2013
2.68,ERRO,2013
13.89,SIHOSP,2013
9.75,SIHOSP,2013
1.17,MICRO,2013
7.22,MICRO,2013
7.21,MICRO,2013
2.06,ERRO,2013
5.9,IMPRESSORA,2013
4.03,ACESSO,2013
3.14,ERRO,2013
4,MICRO,2013
3.02,MICRO,2013
32.09,IMPRESSORA,2013
6.92,IMPRESSORA,2013
1.02,MICRO,2013
4.11,MICRO,2013
5.14,MICRO,2013
5.13,SIHOSP,2013
7.94,ERRO,2013
3.73,BENNER,2013
4.08,SIHOSP,2013
4.92,BENNER,2013
6.22,MICRO,2013
1.89,MICRO,2013
4.92,ERRO,2013
15.93,MICRO,2013
5.9,MICRO,2013
5.9,MICRO,2013
8.97,SIHOSP,2013
16.21,IMPRESSORA,2013
6.92,ERRO,2013
59.71,MICRO,2013
4.67,ERRO,2013
3.91,ERRO,2013
1.22,MICRO,2013
6.34,ACESSO,2013
8.96,BENNER,2013
2.98,ERRO,2013
6.89,MICRO,2013
16.51,ERRO,2013
1.27,ERRO,2013
1.07,ERRO,2013
2.06,BENNER,2013
9.01,IMPRESSORA,2013
20.89,IMPRESSORA,2013
70.72,IMPRESSORA,2013
1.05,ACESSO,2013
1.9,ACESSO,2013
1.09,SIHOSP,2013
1.2,BENNER,2013
4.06,MICRO,2013
4.97,MICRO,2013
4.95,MICRO,2013
4.92,ERRO,2013
4.93,ERRO,2013
18.88,IMPRESSORA,2013
5,IMPRESSORA,2013
18.86,BENNER,2013
18.86,BENNER,2013
2.06,ERRO,2013
14.25,IMPRESSORA,2013
2.69,ERRO,2013
4,BENNER,2013
4.22,ACESSO,2013
2.76,IMPRESSORA,2013
4.72,MICRO,2013
24.83,ACESSO,2013
11.24,IMPRESSORA,2013
34.92,ACESSO,2013
17.82,ERRO,2013
3.77,SIHOSP,2013
3.72,ERRO,2013
11.71,MICRO,2013
1.18,BENNER,2013
19.38,MICRO,2013
3.28,SIHOSP,2013
11.83,BENNER,2013
3.26,IMPRESSORA,2013
6.25,IMPRESSORA,2013
6.02,MICRO,2013
2.84,ERRO,2013
6.03,SIHOSP,2013
12.81,MICRO,2013
1.6,MICRO,2013
1.67,MICRO,2013
5.7,IMPRESSORA,2013
5.04,MICRO,2013
1.18,IMPRESSORA,2013
4.91,MICRO,2013
6.05,SIHOSP,2013
7.86,ERRO,2013
4.89,ACESSO,2013
6.88,MICRO,2013
4.11,MICRO,2013
2.1,ERRO,2013
2.1,BENNER,2013
1.17,BENNER,2013
4.02,MICRO,2013
4.02,MICRO,2013
3.98,MICRO,2013
2.93,BENNER,2013
3,ERRO,2013
2.85,SIHOSP,2013
2.75,ERRO,2013
2.74,BENNER,2013
12.71,IMPRESSORA,2013
1.03,IMPRESSORA,2013
11.64,SIHOSP,2013
4.7,IMPRESSORA,2013
34.71,ERRO,2013
9.76,IMPRESSORA,2013
83.14,IMPRESSORA,2013
6.25,MICRO,2013
1.26,MICRO,2013
3.95,SIHOSP,2013
2.27,IMPRESSORA,2013
38.31,MICRO,2013
3.33,MICRO,2013
8.1,MICRO,2013
7.94,MICRO,2013
1.18,IMPRESSORA,2013
27.07,ERRO,2013
23.71,ERRO,2013
46.73,IMPRESSORA,2013
15.43,IMPRESSORA,2013
6.77,BENNER,2013
16.17,MICRO,2013
4.79,MICRO,2013
6.72,MICRO,2013
4.97,MICRO,2013
6.24,MICRO,2013
2.84,SIHOSP,2013
11.2,ACESSO,2013
1.17,BENNER,2013
1.09,MICRO,2013
1.99,MICRO,2013
21.07,MICRO,2013
8.22,IMPRESSORA,2013
7.77,MICRO,2013
2.82,BENNER,2013
2.93,MICRO,2013
1.02,MICRO,2013
4.9,SIHOSP,2013
4.98,MICRO,2013
12.07,MICRO,2013
2.99,MICRO,2013
17.82,ERRO,2013
4.82,MICRO,2013
4.81,SIHOSP,2013
4.8,MICRO,2013
4.8,SIHOSP,2013
4.76,SIHOSP,2013
10.01,ACESSO,2013
4.99,SIHOSP,2013
5.74,IMPRESSORA,2013
4.03,ERRO,2013
7.81,ERRO,2013
15.02,SIHOSP,2013
2.72,BENNER,2013
37.81,MICRO,2013
2.93,BENNER,2013
3.2,MICRO,2013
2.81,ERRO,2013
4.16,MICRO,2013
11.17,ERRO,2013
11.06,ERRO,2013
3.99,SIHOSP,2013
3.97,MICRO,2013
4.86,ACESSO,2013
5.12,ERRO,2013
12.7,SIHOSP,2013
1.18,SIHOSP,2013
12.14,SIHOSP,2013
36.98,MICRO,2013
2.86,ACESSO,2013
2.29,SIHOSP,2013
64.04,IMPRESSORA,2013
1.75,BENNER,2013
14.01,MICRO,2013
2.02,MICRO,2013
1.68,BENNER,2013
23.83,ACESSO,2013
1.69,BENNER,2013
29.04,SIHOSP,2013
1.06,BENNER,2013
1.06,ACESSO,2013
1.06,ACESSO,2013
6.03,SIHOSP,2013
14.19,MICRO,2013
3.23,ACESSO,2013
10,ERRO,2013
19.72,SIHOSP,2013
11.97,MICRO,2013
4.64,SIHOSP,2013
3.01,ERRO,2013
3.19,ERRO,2013
6.98,IMPRESSORA,2013
4.15,SIHOSP,2013
2.88,BENNER,2013
4.04,ACESSO,2013
4.06,BENNER,2013
4.03,SIHOSP,2013
4.03,SIHOSP,2013
2.69,BENNER,2013
1.95,BENNER,2013
21.95,MICRO,2013
1,SIHOSP,2013
5.95,ERRO,2013
1,SIHOSP,2013
5,MICRO,2013
7.93,MICRO,2013
4.18,IMPRESSORA,2013
4.18,SIHOSP,2013
4.87,MICRO,2013
4.18,MICRO,2013
4.17,MICRO,2013
4.17,MICRO,2013
6.1,SIHOSP,2013
1.01,BENNER,2013
2.15,SIHOSP,2013
1.14,BENNER,2013
15.75,BENNER,2013
1.26,ERRO,2013
84.19,IMPRESSORA,2013
4.09,ERRO,2013
1,SIHOSP,2013
1.08,ERRO,2013
3.94,SIHOSP,2013
5.09,ERRO,2013
1.01,BENNER,2013
35.33,IMPRESSORA,2013
1.2,MICRO,2013
6.18,MICRO,2013
4.92,IMPRESSORA,2013
5.99,MICRO,2013
5.25,MICRO,2013
5.25,SIHOSP,2013
5.25,BENNER,2013
13.86,MICRO,2013
13.86,MICRO,2013
1.84,IMPRESSORA,2013
1.21,MICRO,2013
6.92,SIHOSP,2013
21.04,IMPRESSORA,2013
1.87,SIHOSP,2013
1.86,BENNER,2013
6.08,ERRO,2013
2.88,MICRO,2013
2.94,BENNER,2013
35.84,MICRO,2013
7.75,MICRO,2013
1.13,MICRO,2013
1.12,MICRO,2013
1.87,BENNER,2013
63.81,IMPRESSORA,2013
3.3,IMPRESSORA,2013
18.31,IMPRESSORA,2013
2.98,IMPRESSORA,2013
6.11,SIHOSP,2013
4.3,IMPRESSORA,2013
5.93,MICRO,2013
5.93,IMPRESSORA,2013
5.86,BENNER,2013
4.11,BENNER,2013
2.65,BENNER,2013
4.75,ERRO,2013
2.63,BENNER,2013
2.63,SIHOSP,2013
4.73,MICRO,2013
1.68,BENNER,2013
4,SIHOSP,2013
7.73,MICRO,2013
1.99,MICRO,2013
91.1,IMPRESSORA,2013
2.78,IMPRESSORA,2013
2.78,IMPRESSORA,2013
8.91,SIHOSP,2013
7.84,ERRO,2013
7.84,MICRO,2013
1.89,IMPRESSORA,2013
7.82,MICRO,2013
2.02,SIHOSP,2013
1.14,MICRO,2013
2.23,SIHOSP,2013
2.23,SIHOSP,2013
2.85,ACESSO,2013
2.65,ERRO,2013
2.62,MICRO,2013
1.24,SIHOSP,2013
5.98,MICRO,2013
2,MICRO,2013
1.99,MICRO,2013
72.91,ERRO,2013
2.78,ERRO,2013
1.29,IMPRESSORA,2013
1.11,BENNER,2013
7.01,MICRO,2013
7.97,BENNER,2013
18.28,MICRO,2013
4.2,IMPRESSORA,2013
5.01,MICRO,2013
2.74,BENNER,2013
2.69,BENNER,2013
8.96,IMPRESSORA,2013
1.02,ERRO,2013
1.89,MICRO,2013
13.09,SIHOSP,2013
13.09,MICRO,2013
6.42,SIHOSP,2013
5.89,BENNER,2013
1.15,BENNER,2013
12.15,MICRO,2013
2.88,SIHOSP,2013
2.89,ERRO,2013
4.06,BENNER,2013
11.27,MICRO,2013
2.75,ERRO,2013
47.73,SIHOSP,2013
2.69,SIHOSP,2013
2.21,MICRO,2013
13.01,IMPRESSORA,2013
5.93,MICRO,2013
5.38,MICRO,2013
6.95,ERRO,2013
6.1,MICRO,2013
5.33,MICRO,2013
5.33,MICRO,2013
5.94,BENNER,2013
4.39,SIHOSP,2013
5.56,BENNER,2013
1.02,SIHOSP,2013
12.96,MICRO,2013
14.65,SIHOSP,2013
1.96,SIHOSP,2013
13.83,BENNER,2013
19,ERRO,2013
1,MICRO,2013
4.17,SIHOSP,2013
2.35,MICRO,2013
1.1,MICRO,2013
15.74,MICRO,2013
1.94,MICRO,2013
2.13,ACESSO,2013
2.18,IMPRESSORA,2013
1.89,ERRO,2013
59,IMPRESSORA,2013
56.69,SIHOSP,2013
4.17,SIHOSP,2013
3.81,IMPRESSORA,2013
18.72,IMPRESSORA,2013
1.56,IMPRESSORA,2013
1.26,MICRO,2013
13.78,MICRO,2013
13.79,MICRO,2013
14.77,SIHOSP,2013
18.85,MICRO,2013
27.86,IMPRESSORA,2013
6.07,MICRO,2013
10.11,ERRO,2013
5.05,ACESSO,2013
7.01,MICRO,2013
7,MICRO,2013
7,MICRO,2013
1.27,ERRO,2013
1.19,ERRO,2013
6.03,IMPRESSORA,2013
4.14,ERRO,2013
4.13,ERRO,2013
7.17,SIHOSP,2013
2.03,SIHOSP,2013
6.95,MICRO,2013
6.03,BENNER,2013
7.6,MICRO,2013
2.96,BENNER,2013
4.92,ACESSO,2013
2.78,ERRO,2013
8.04,MICRO,2013
88.15,IMPRESSORA,2013
3.93,BENNER,2013
7.7,MICRO,2013
7.7,MICRO,2013
49.95,SIHOSP,2013
3.03,MICRO,2013
2.21,IMPRESSORA,2013
2.21,ACESSO,2013
1.92,BENNER,2013
29.89,SIHOSP,2013
1.18,BENNER,2013
1.13,BENNER,2013
27.69,BENNER,2013
3.05,SIHOSP,2013
2.65,MICRO,2013
1.89,MICRO,2013
1.01,BENNER,2013
6.01,SIHOSP,2013
13.82,ACESSO,2013
3.22,IMPRESSORA,2013
4.1,MICRO,2013
35.4,SIHOSP,2013
2.86,BENNER,2013
2.84,BENNER,2013
3.71,ERRO,2013
4.15,ERRO,2013
1.14,BENNER,2013
8.21,MICRO,2013
9.22,MICRO,2013
8.09,IMPRESSORA,2013
8.03,IMPRESSORA,2013
8.03,IMPRESSORA,2013
5.08,ERRO,2013
1.91,SIHOSP,2013
8.19,ERRO,2013
3.85,ERRO,2013
6.01,IMPRESSORA,2013
3.91,SIHOSP,2013
1.88,ERRO,2013
1.87,ERRO,2013
1.76,SIHOSP,2013
4.06,SIHOSP,2013
22.98,SIHOSP,2013
92.97,MICRO,2013
13.98,IMPRESSORA,2013
2.13,BENNER,2013
7.27,MICRO,2013
8.24,MICRO,2013
7.23,MICRO,2013
68.95,SIHOSP,2013
5.24,ERRO,2013
6.03,SIHOSP,2013
1.96,MICRO,2013
1.96,MICRO,2013
2.94,SIHOSP,2013
2.73,MICRO,2013
6,SIHOSP,2013
10.97,SIHOSP,2013
19.25,BENNER,2013
4.15,MICRO,2013
11.93,MICRO,2013
4.05,MICRO,2013
13.93,MICRO,2013
11.81,ERRO,2013
3.92,SIHOSP,2013
11.69,IMPRESSORA,2013
2.98,BENNER,2013
2.73,ERRO,2013
6.62,ERRO,2013
5.83,ERRO,2013
8.84,MICRO,2013
8.75,MICRO,2013
6.94,ERRO,2013
1.27,SIHOSP,2013
9.01,MICRO,2013
9.01,MICRO,2013
80.16,IMPRESSORA,2013
1.06,SIHOSP,2013
4.57,SIHOSP,2013
7.61,ERRO,2013
6.06,MICRO,2013
7,MICRO,2013
3.89,SIHOSP,2013
5.05,SIHOSP,2013
92.01,SIHOSP,2013
4.75,ERRO,2013
10.69,MICRO,2013
6.69,MICRO,2013
3.84,IMPRESSORA,2013
3.95,SIHOSP,2013
4.73,SIHOSP,2013
2.82,ERRO,2013
57.94,SIHOSP,2013
1.99,MICRO,2013
67.77,BENNER,2013
7.94,MICRO,2013
2.74,MICRO,2013
6.7,MICRO,2013
2.76,ERRO,2013
2.01,ERRO,2013
2.01,ERRO,2013
8.93,ERRO,2013
1.05,IMPRESSORA,2013
64.31,IMPRESSORA,2013
3.9,SIHOSP,2013
3.69,BENNER,2013
6.12,SIHOSP,2013
1.9,MICRO,2013
25.7,SIHOSP,2013
9.54,IMPRESSORA,2013
12.86,IMPRESSORA,2013
4.14,MICRO,2013
3.92,IMPRESSORA,2013
6.93,ERRO,2013
5.9,SIHOSP,2013
54.75,MICRO,2013
6.76,MICRO,2013
4.62,BENNER,2013
4.87,SIHOSP,2013
3.27,MICRO,2013
17.97,BENNER,2013
4.15,MICRO,2013
3.68,MICRO,2013
5.13,MICRO,2013
5.3,BENNER,2013
8.81,MICRO,2013
9.05,IMPRESSORA,2013
55.72,IMPRESSORA,2013
1.7,MICRO,2013
1.6,BENNER,2013
1.17,BENNER,2013
2.06,ERRO,2013
55.25,MICRO,2013
1.81,SIHOSP,2013
9.08,ERRO,2013
1.04,ERRO,2013
78.03,SIHOSP,2013
1.03,IMPRESSORA,2013
15.04,MICRO,2013
91.08,BENNER,2013
2.9,ERRO,2013
50.1,ERRO,2013
3.23,BENNER,2013
2.15,MICRO,2013
1.91,MICRO,2013
41.88,IMPRESSORA,2013
2.07,ERRO,2013
1.24,IMPRESSORA,2013
41.96,IMPRESSORA,2013
5.92,ERRO,2013
15.06,BENNER,2013
3.97,ERRO,2013
7.21,IMPRESSORA,2013
2.68,BENNER,2013
6.7,ERRO,2013
21.39,BENNER,2013
3.8,ERRO,2014
3.86,ERRO,2014
7.8,ERRO,2013
6.04,SIHOSP,2013
54,MICRO,2013
5.25,MICRO,2013
4.1,SIHOSP,2014
9.78,ERRO,2014
2.84,SIHOSP,2014
27.02,SIHOSP,2014
1.02,ERRO,2014
8.02,ERRO,2014
4.75,BENNER,2014
5.74,ERRO,2014
20.86,IMPRESSORA,2014
6.67,IMPRESSORA,2014
2.95,ACESSO,2014
7.2,ERRO,2014
3.17,ERRO,2014
1.49,ERRO,2014
43.73,BENNER,2014
14.65,MICRO,2014
77.44,MICRO,2014
1.08,SIHOSP,2014
15.97,IMPRESSORA,2014
11.83,MICRO,2014
3.24,ERRO,2014
21.85,ERRO,2014
6.66,MICRO,2014
6.64,MICRO,2014
6.63,ACESSO,2014
18.42,BENNER,2014
1.18,ACESSO,2014
5.28,SIHOSP,2014
28.98,ACESSO,2014
2.88,ACESSO,2014
38.72,ERRO,2014
50.15,ACESSO,2014
5.14,SIHOSP,2014
1.51,ACESSO,2014
29.23,SIHOSP,2014
4.09,ERRO,2014
4.05,SIHOSP,2014
14.03,SIHOSP,2014
4.07,BENNER,2014
3.75,SIHOSP,2014
3.09,BENNER,2014
12.01,BENNER,2014
12.84,MICRO,2014
5.93,IMPRESSORA,2014
1.87,MICRO,2014
7.62,MICRO,2014
30.89,SIHOSP,2014
1.86,BENNER,2014
8.74,MICRO,2014
2.04,SIHOSP,2014
6.06,BENNER,2014
6.06,ACESSO,2014
43.03,BENNER,2014
1.01,MICRO,2014
1.99,SIHOSP,2014
1.94,ERRO,2014
1.15,MICRO,2014
4.04,ERRO,2014
1.19,ERRO,2014
1.14,MICRO,2014
48.1,IMPRESSORA,2014
3.72,ACESSO,2014
3.72,ACESSO,2014
1.7,BENNER,2014
28.86,SIHOSP,2014
5.95,IMPRESSORA,2014
4.72,BENNER,2014
28.24,ERRO,2014
20.27,BENNER,2014
6.15,MICRO,2014
10.99,MICRO,2014
3.81,BENNER,2014
2.67,MICRO,2014
3.69,IMPRESSORA,2014
4.7,SIHOSP,2014
1.08,ERRO,2014
1.03,SIHOSP,2014
1.07,IMPRESSORA,2014
10.03,ERRO,2014
14.15,ERRO,2014
2.24,ERRO,2014
13.01,IMPRESSORA,2014
88.92,ACESSO,2014
6.13,MICRO,2014
4.91,MICRO,2014
4.91,MICRO,2014
4.91,MICRO,2014
4.9,IMPRESSORA,2014
4.9,IMPRESSORA,2014
4.9,SIHOSP,2014
56.75,SIHOSP,2014
29.99,ERRO,2014
15.03,SIHOSP,2014
7.99,IMPRESSORA,2014
31.79,ACESSO,2014
31.79,ERRO,2014
3.13,MICRO,2014
3.12,MICRO,2014
2.82,ERRO,2014
2.82,MICRO,2014
1.64,BENNER,2014
4.69,BENNER,2014
9.74,IMPRESSORA,2014
1.93,BENNER,2014
1.84,BENNER,2014
2.01,SIHOSP,2014
5.25,MICRO,2014
2.31,MICRO,2014
2.06,BENNER,2014
4.12,SIHOSP,2014
14.11,MICRO,2014
11.86,IMPRESSORA,2014
2.21,IMPRESSORA,2014
1.96,SIHOSP,2014
4.88,MICRO,2014
3.23,SIHOSP,2014
6.82,ERRO,2014
1.33,ERRO,2014
3.63,SIHOSP,2014
3.23,ERRO,2014
20.92,ERRO,2014
1.96,ERRO,2014
7.89,IMPRESSORA,2014
20.23,SIHOSP,2014
3.15,ERRO,2014
3.13,ERRO,2014
11.9,MICRO,2014
25.89,ERRO,2014
2.82,ERRO,2014
3.96,SIHOSP,2014
